x1,x2,x3,x4,x5,y
1.320120463218133,2.9311426762388786,19.546781065926126,11.766404702272037,3.8805508426628252,39.45240084158753
4.070178818924717,2.7237631098395285,3.816617717846189,9.37670313746679,2.3354950427290735,24.639201893453986
5.1407858184803255,1.074014459794617,17.965343837172018,2.578831433070378,5.542505458166561,43.64278171545788
3.9136993275064,0.9527784667314965,1.9031665820243804,0.13276289095176308,3.974639088053581,17.498831702890236
2.875406940672746,1.4274833509046898,2.0667501601570404,10.638532668695339,5.993021163209326,13.59348568071213
3.552704157336265,2.9864582356623885,9.342394687567895,10.788644646479025,1.6030533577610955,34.55118667112484
0.4807936866088147,2.300659925086024,5.28025032524829,10.980371989058655,5.282642191426306,14.481037015016577
5.581725603594185,2.2564305364066066,1.5891656220109796,1.3426404925948598,7.743820344380024,23.395107036111757
2.453981133901567,4.374300935119411,16.469505335167373,9.065359905527806,5.466776366615322,44.573312055957395
5.66322961875417,3.4604875688961667,9.62522965400793,8.086833392104625,0.8981279012737167,40.902483729108134
1.592674557764927,0.17052732321378328,15.485543566766808,14.371926024551115,2.8490223420662364,23.850298987412014
9.194500270254936,0.33519088398016705,17.343435760951206,3.1017928044194205,4.2442144380254305,49.063082784894675
2.9883344243827805,3.757777536688873,8.479945102307497,6.878293435022785,6.527198423563423,35.122861103488326
7.9942620260793396,2.545993406512106,1.3787678588181262,2.6227136009626766,0.33427323050811975,29.687984382828553
1.894330939073594,0.7598393421858235,17.392762389839394,5.213842088464901,7.097412897853691,40.45745923158801
2.1563480411681804,1.778157638484779,0.11901151183208558,12.273594933172063,5.993241252327275,9.780913584159785
4.604476996333325,0.9965397643111346,13.116836721671186,1.7336406720225428,5.000345942066625,40.66518314900688
7.974116421023153,3.8725008194033848,17.75767676571545,5.248233783811906,3.1660517032321795,56.59761611262698
9.512913238016994,3.4990323149701346,10.813115208004323,10.4354696779395,0.0017142927598214897,48.58371011756342
2.8915533602745134,1.1780053934095391,18.47669634747621,2.6557356677279715,1.5263680911919115,40.25934463292589
8.648615345653951,2.3293763916419725,17.491708918409397,9.631589606071831,0.7001650609135668,52.41277524673048
8.412735907397671,4.592140046452928,15.692039988745998,4.612850891264667,1.4329333448625903,61.500200928284436
8.14592801695821,0.5303211671039021,15.537076998711129,0.34198692684670906,7.478739504982425,47.03643752311227
7.917134431826769,2.4620416980684463,18.637652769015485,14.503407406245607,6.879733931819214,51.70819694939879
2.157317915232335,2.9725054931840784,0.891727206320152,14.838754269035487,1.4524894294678807,14.90894336713204
6.938344899368699,4.59387608913702,15.4783366781999,13.366944351723413,1.7003070226867187,50.148699590167865
3.350979648759597,0.757175950419654,18.701939625869578,11.489557789860335,6.938830477068613,41.22437772071971
0.5687673391761527,3.250008135857678,1.4670333410624181,3.9194172241426046,1.3831884352981048,16.880645983327064
9.278730819877222,1.8142546637074637,5.550789022691376,10.734833795780528,1.426897062368222,33.91726315016707
6.105435420392019,0.44522448497942346,6.661498117309015,14.644542474306505,2.3537997100665438,21.856257466378086
2.689853300320153,1.5450232273400761,16.74623547366927,2.499401455812694,0.35509704891006333,41.698741760576
7.8880131614776605,2.297509043143008,16.191647409337165,2.527165549958901,5.507364311588364,51.725639321916944
6.828018712250037,3.2329884372556963,19.598223378815543,10.669774824016278,0.4731948428585957,54.47218639490433
0.6907386018598027,4.131508295297095,13.359367102052468,6.727782117236239,2.665571340705127,38.06237977793964
1.1640999025951804,0.6773188656313461,16.13646570348545,1.786069299809086,4.1896348733643745,33.79723733264998
9.053866377049722,3.9944640085693752,17.664784465893057,10.39224411898821,2.8869539731802494,62.83138661632458
6.647967819676648,0.05329815811001115,6.801081295767048,9.746371049397144,3.178558457010814,18.946144625758787
0.7656650995540781,4.481783553607907,9.853285975622931,4.317394928557945,4.028649854942981,32.11167430928371
6.952357728723881,1.7258186024476703,5.778172220208441,9.757240071660018,7.135715300443101,28.469939846237576
4.5155432956823685,3.3056449461577326,17.825749496589015,9.502544026865616,0.8586458719375853,47.613218463214594
1.71256415010822,0.9151335753586504,17.35566087947864,4.535023764635987,2.906710314121435,32.27474209217714
0.46079749411252036,1.812097385635945,1.902271918569991,10.232057282710857,3.303820834112627,8.036100415113134
6.293071499408491,0.13003078043279437,19.94034390690931,6.706079181545695,0.18755181577417002,43.60129238338772
3.7568096711851884,4.074262813952016,12.964909341216796,4.2322675073790235,0.1695095088785532,43.96462005660165
1.137182494125445,1.5556980177580737,14.505103190768056,12.696152718586093,6.999881073105259,27.167801608716122
5.881134519287574,4.070141921912328,13.907926674443857,7.850111172734271,4.68152648301745,51.77852627994066
8.677732064039262,4.4115535475129635,2.8320764841977786,7.71702887325937,1.8140175142987438,40.77339197401279
8.768488121282488,4.812237051688403,8.210587827526235,9.168748223558756,6.202705691577499,46.5973384381263
6.950415495266507,0.7348137162315477,9.728908384692545,0.4965770496455124,5.436776160732675,35.346269159788434
0.2907688180535539,4.752521593628708,0.23110027660663945,2.5410561659294273,7.84571554349336,18.60564758575175
7.540616139395069,1.986918521620742,5.1884142833119835,3.8154441741575074,0.4879035153356286,37.2959288282425
4.059359050515326,0.4951575787802148,1.2116198653541699,2.5657426694194845,6.165945748997577,14.731319280588716
4.540667991429777,3.6749490540910212,8.305466266591388,13.095355830837171,7.2299185682350515,33.99523457962123
6.754160804623547,3.586233191552157,4.121406830064087,1.0797377837526223,7.766146320136035,36.93047828507302
8.978136288613767,0.6919028622462131,10.641501619976115,11.25646607355043,6.519874433571168,39.58528795492012
6.305169663732575,0.09971716145348752,17.322181534743763,14.035817427043604,0.24911643195659305,37.47368798766535
3.6172932612510045,3.4119305362811296,3.9629238243969067,3.7065296451567726,6.0239325930642345,26.67656672859712
2.7003740726033056,3.6958515557919727,3.0765343988608396,2.0790161513584184,4.645342777499877,26.24335126943888
0.8085997355973562,1.1013264646697019,16.057541728602107,2.497662424920591,2.9634710881169264,34.89720429833764
5.588998693164541,3.894415999718583,6.532458833815033,3.2566368336885425,2.4842768681178766,41.29021512275894
0.34202151013967397,0.7628752981809839,14.111242598065207,3.369566133938834,2.5724548255467683,25.637701665553507
5.983687410470288,3.70443765834177,2.870953971431107,12.84621122216513,7.447269972766998,29.408687621248884
7.936298001478521,4.190369340007319,4.647766134143825,8.028195151047882,3.27161050312081,40.59154685960414
0.4828699474255749,3.4328653145010173,16.477090873499577,11.705374964353824,6.198745294577475,33.44354808153625
2.896849418813223,4.715750563477584,19.45702230644044,14.508254339425797,3.1554699006571534,46.94061864903259
8.942710283725543,1.0891744046594787,19.088881042263786,5.931904551527036,5.875523120377,49.36633167962298
5.720624213848456,3.3582988781949292,16.21726511094826,12.181429589019421,2.0126955467041814,45.710336972185914
5.763973598693655,3.5451603833763596,4.974300298398799,4.562316282788434,0.419873452760962,32.30293518337754
6.098216386489883,4.031860525289896,16.19836316916237,13.248781336023946,6.025052784407733,49.0022320491373
9.844262513487845,3.868608386761177,9.768804052479501,10.292074872701196,1.9334460842013108,48.72342653560435
1.1733297012343125,1.580329018087459,17.861279439369312,13.343608257053234,0.8692671231984486,28.767880961905853
7.293765351851954,3.775162452216321,6.963638514333475,5.892637258795815,3.8302007391282222,40.66724021327823
5.612063889676237,3.4709074877854467,12.637696626396552,3.4555453185460867,5.66815643588544,45.76756356520816
2.2095745992858786,2.3658975649692278,12.829277637959756,1.0067630995893107,4.847668638784232,38.49176137407684
0.8528306479180847,4.829338725063986,2.4090389571188675,0.6663935188519493,1.0650803641308713,25.93794963710647
3.7055520243188833,4.713513727061094,11.876040464028375,12.567260616436544,4.756670143161693,36.75333486553232
9.912316595635454,3.7834919764350765,4.524236861954467,10.63970106045201,6.529447625429281,42.734808853224884
8.040798764442481,4.933748396943987,3.8658357951397537,11.52013497242947,3.244580157969682,38.89070973911943
9.969504286581989,2.0539390019445363,1.7722430908542464,6.250603418090596,1.0824714078064215,32.94559278720666
6.135887215095756,4.265448295844775,15.862393476129487,1.0160080425393492,4.485489754199937,58.88582289196168
